n, h, t, In, ^In, S, Ifin, I, err, mul_s, div_s
1,0.0001000000,0.0025000000,17026746695385049088.0000000000,-333857778340883456.0000000000,-2480086353389419008.0000000000,14546660341995630592.0000000000,2.5000000000,17026746695385049088.0000000000,0,0
1,0.0001000000,0.0026000000,-96484897940515274752.0000000000,1891860743931672576.0000000000,14053822669206706176.0000000000,-82431075271308574720.0000000000,2.5000000000,96484897940515274752.0000000000,0,0
1,0.0001000000,0.0027000000,546747754996253261824.0000000000,-10720544215612801024.0000000000,-79638328458837999616.0000000000,467109426537415245824.0000000000,2.5000000000,546747754996253261824.0000000000,0,0
1,0.0001000000,0.0028000000,-3098237278312102100992.0000000000,60749750555139211264.0000000000,451283861266748735488.0000000000,-2646953417045353431040.0000000000,2.5000000000,3098237278312102100992.0000000000,0,0
1,0.0001000000,0.0029000000,17556677910435245064192.0000000000,-344248586479122776064.0000000000,-2557275213844909654016.0000000000,14999402696590336458752.0000000000,2.5000000000,17556677910435245064192.0000000000,0,0
1,0.0001000000,0.0030000000,-99487841492466382405632.0000000000,1950741990048360562688.0000000000,14491226211787821023232.0000000000,-84996615280678555090944.0000000000,2.5000000000,99487841492466382405632.0000000000,0,0
1,0.0001000000,0.0031000000,563764435123976083079168.0000000000,-11054204610274048081920.0000000000,-82116948533464304451584.0000000000,481647486590511812182016.0000000000,2.5000000000,563764435123976083079168.0000000000,0,0
1,0.0001000000,0.0032000000,-3194665132369198050181120.0000000000,62640492791552939130880.0000000000,465329375022964470185984.0000000000,-2729335757346233378668544.0000000000,2.5000000000,3194665132369198050181120.0000000000,0,0
1,0.0001000000,0.0033000000,18103102416758794677649408.0000000000,-354962792485466509672448.0000000000,-2636866458463465577119744.0000000000,15466235958295328563658752.0000000000,2.5000000000,18103102416758794677649408.0000000000,0,0
1,0.0001000000,0.0034000000,-102584247028299846528270336.0000000000,2011455824084310400434176.0000000000,14942243264626307979280384.0000000000,-87642003763673544991440896.0000000000,2.5000000000,102584247028299846528270336.0000000000,0,0
1,0.0001000000,0.0035000000,581310733160365900072747008.0000000000,-11398249669811094058696704.0000000000,-84672711832882432641597440.0000000000,496638021327483467431149568.0000000000,2.5000000000,581310733160365900072747008.0000000000,0,0
1,0.0001000000,0.0036000000,-3294094154575404842933551104.0000000000,64590081462262831972876288.0000000000,479812033719666820517986304.0000000000,-2814282120855738091135041536.0000000000,2.5000000000,3294094154575404842933551104.0000000000,0,0
1,0.0001000000,0.0037000000,18666533542593960776623456256.0000000000,-366010461619489610244554752.0000000000,-2718934857744778626695430144.0000000000,15947598684849182699683840000.0000000000,2.5000000000,18666533542593960776623456256.0000000000,0,0
1,0.0001000000,0.0038000000,-105777023408032456128990281728.0000000000,2074059282510440941467205632.0000000000,15407297527220414966719840256.0000000000,-90369725880812034565200674816.0000000000,2.5000000000,105777023408032456128990281728.0000000000,0,0
1,0.0001000000,0.0039000000,599403132645517257261673611264.0000000000,-11753002600892493170756026368.0000000000,-87308019320915681146373668864.0000000000,512095113324601593707485986816.0000000000,2.5000000000,599403132645517257261673611264.0000000000,0,0
1,0.0001000000,0.0040000000,-3396617751657931476326538018816.0000000000,66600348071724127967617482752.0000000000,494745442818522163842474049536.0000000000,-2901872308839409523590296502272.0000000000,2.5000000000,3396617751657931476326538018816.0000000000,0,0
1,0.0001000000,0.0041000000,19247500592728278365850382106624.0000000000,-377401972406436736877956431872.0000000000,-2803557509304959421021895524352.0000000000,16443943083423318944828486582272.0000000000,2.5000000000,19247500592728278365850382106624.0000000000,0,0
1,0.0001000000,0.0042000000,-109069170025460267341750240018432.0000000000,2138611176969808081816760877056.0000000000,15886825886061438220323950428160.0000000000,-93182344139398831373226103275520.0000000000,2.5000000000,109069170025460267341750240018432.0000000000,0,0
1,0.0001000000,0.0043000000,618058630144275124490695172161536.0000000000,-12118796669495592265793891467264.0000000000,-90025346687681524531498969989120.0000000000,528033283456593617973594711654400.0000000000,2.5000000000,618058630144275124490695172161536.0000000000,0,0
1,0.0001000000,0.0044000000,-3502332237484226137792836869816320.0000000000,68673181127141668489367123918848.0000000000,510143631230195395750486710681600.0000000000,-2992188606254030742042350159134720.0000000000,2.5000000000,3502332237484226137792836869816320.0000000000,0,0
1,0.0001000000,0.0045000000,19846549345743943310319806400430080.0000000000,-389148026387136109430148029218816.0000000000,-2890813910304439999458672390438912.0000000000,16955735435439503310861134009991168.0000000000,2.5000000000,19846549345743943310319806400430080.0000000000,0,0
1,0.0001000000,0.0046000000,-112463779625882373095261680166764544.0000000000,2205172149527105580872092671279104.0000000000,16381278825058497941951828639875072.0000000000,-96082500800823870541623833099501568.0000000000,2.5000000000,112463779625882373095261680166764544.0000000000,0,0
1,0.0001000000,0.0047000000,637294751213333386050669275246493696.0000000000,-12495975513986932393556194875146240.0000000000,-92827246675331471428211628058869760.0000000000,544467504538001877728969499768520704.0000000000,2.5000000000,637294751213333386050669275246493696.0000000000,0,0
1,0.0001000000,0.0048000000,-3611336923542222373379839970053718016.0000000000,70810527912592610747903746389311488.0000000000,526021064493544992462036509860560896.0000000000,-3085315859048677159556874575678537728.0000000000,2.5000000000,3611336923542222373379839970053718016.0000000000,0,0
1,0.0001000000,0.0049000000,20464242566739263067298144957165993984.0000000000,-401259658171358041486648885561524224.0000000000,-2980786032130088561170453303616602112.0000000000,17483456534609175096423502012255043584.0000000000,2.5000000000,20464242566739263067298144957165993984.0000000000,0,0
1,0.0001000000,0.0050000000,-115964041211522508817094339090913951744.0000000000,2273804729637695765189613804417187840.0000000000,16891120848737172251839367658963206144.0000000000,-99072920362785343648804695736418566144.0000000000,2.5000000000,115964041211522508817094339090913951744.0000000000,0,0
1,0.0001000000,0.0051000000,657129566865294122182871597455608119296.0000000000,-12884893467946935979388627493033345024.0000000000,-95716351476177300769417864806441943040.0000000000,561413215389116802523987801170585321472.0000000000,2.5000000000,657129566865294122182871597455608119296.0000000000,0,0
1,0.0001000000,0.0052000000,-3723734212236666793113424020134210568192.0000000000,73014396318365979994601854866479382528.0000000000,542392658365004660284614060453149016064.0000000000,-3181341553871662283944537411509708390400.0000000000,2.5000000000,3723734212236666793113424020134210568192.0000000000,0,0
1,0.0001000000,0.0053000000,21101160536007773658606124322243827728384.0000000000,-413748245804073886636077177576716500992.0000000000,-3073558397401692420111327384643708125184.0000000000,18027602138606081238494796937600119603200.0000000000,2.5000000000,21101160536007773658606124322243827728384.0000000000,0,0
1,0.0001000000,0.0054000000,-119573243037377359886918312200131529670656.0000000000,2344573392889752628734013813582647525376.0000000000,17416830918609587156828669540636546826240.0000000000,-102156412118767779983644560347270031081472.0000000000,2.5000000000,119573243037377359886918312200131529670656.0000000000,0,0
1,0.0001000000,0.0055000000,677581710545138321111702132243233880670208.0000000000,-13285915893041933174727171096473902252032.0000000000,-98695375205454324804177488167682082603008.0000000000,578886335339684015650337757909618593366016.0000000000,2.5000000000,677581710545138321111702132243233880670208.0000000000,0,0
1,0.0001000000,0.0056000000,-3839629693089117952469254121186419529482240.0000000000,75286856727237621323453969546685446094848.0000000000,559273792830907911480653850341776717512704.0000000000,-3280355900258210195731105181517177174360064.0000000000,2.5000000000,3839629693089117952469254121186419529482240.0000000000,0,0
1,0.0001000000,0.0057000000,21757901594171671904822551328633822881251328.0000000000,-426625521454346301614357203978460514484224.0000000000,-3169218159375145192789549943505981578149888.0000000000,18588683434796525474092962099747566403977216.0000000000,2.5000000000,21757901594171671904822551328633822881251328.0000000000,0,0
1,0.0001000000,0.0058000000,-123294775700306157299861648000661994982080512.0000000000,2417544621574630899391416417281688597430272.0000000000,17958902903125825647667541345754537040805888.0000000000,-105335872797180334128074185225668007739523072.0000000000,2.5000000000,123294775700306157299861648000661994982080512.0000000000,0,0
1,0.0001000000,0.0059000000,698670395635068066242890976808409451143888896.0000000000,-13699419522256233097637751366934311091568640.0000000000,-101767116451046331306795622391632594374492160.0000000000,596903279184021774550176611548945653541371904.0000000000,2.5000000000,698670395635068066242890976808409451143888896.0000000000,0,0
1,0.0001000000,0.0060000000,-3959132241932052692289032258971670597324505088.0000000000,77630043959452046974402476777547624676851712.0000000000,576680326555929276761977288772866029408747520.0000000000,-3382451915376123494755217484463142161459707904.0000000000,2.5000000000,3959132241932052692289032258971670597324505088.0000000000,0,0
1,0.0001000000,0.0061000000,22435082704281634880822583333374736877146341376.0000000000,-439903582436894391462503520933129650618499072.0000000000,-3267855183816932753183583836329695218252120064.0000000000,19167227520464701493813699382930340910542618624.0000000000,2.5000000000,22435082704281634880822583333374736877146341376.0000000000,0,0
1,0.0001000000,0.0062000000,-127132135324262582446187436150370691010057469952.0000000000,2492786967142402185446153399402435435189764096.0000000000,18517846041629284967548341625086905488410411008.0000000000,-108614289282633297478639094525283785521647058944.0000000000,2.5000000000,127132135324262582446187436150370691010057469952.0000000000,0,0
1,0.0001000000,0.0063000000,720415433504154566253696792679865835899488043008.0000000000,-14125792813806952478331403813837275448492425216.0000000000,-104934460902565941388637401324935656451908567040.0000000000,615480972601588604582649787703259755500328189952.0000000000,2.5000000000,720415433504154566253696792679865835899488043008.0000000000,0,0
1,0.0001000000,0.0064000000,-4082354123190209154684522882114785272904428814336.0000000000,80046159278239387236006486452576015567831433216.0000000000,594628611781206899790230589249616600157892116480.0000000000,-3487725511409002417153569122078532064324546985984.0000000000,2.5000000000,4082354123190209154684522882114785272904428814336.0000000000,0,0
1,0.0001000000,0.0065000000,23133340031411184777187558120748147502250402512896.0000000000,-453594902576689942133675171171279117340049932288.0000000000,-3369562133426839477416285940579008647910079332352.0000000000,19763777897984344650734164863315685288028282028032.0000000000,2.5000000000,23133340031411184777187558120748147502250402512896.0000000000,0,0
1,0.0001000000,0.0066000000,-131088926844663352711812917165158817016771858399232.0000000000,2570371114601243329942712961730641781416303525888.0000000000,19094185422752083665308844722462028819599357640704.0000000000,-111994741421911274238800930977524416727668829978624.0000000000,2.5000000000,131088926844663352711812917165158817016771858399232.0000000000,0,0
1,0.0001000000,0.0067000000,742837252119758839469836202201186021493153101512704.0000000000,-14565436316073696626118131178657417836536732319744.0000000000,-108200384062261784936797066443031773012245600010240.0000000000,634636868057497033763851701618843734358922184622080.0000000000,2.5000000000,742837252119758839469836202201186021493153101512704.0000000000,0,0
1,0.0001000000,0.0068000000,-4209411095345300173405821549030629511615808842760192.0000000000,82537472457750982163315133577909557943683677945856.0000000000,613135509686150176949412345595111589435347684032512.0000000000,-3596275585659150162609908676550002035156343693770752.0000000000,2.5000000000,4209411095345300173405821549030629511615808842760192.0000000000,0,0
1,0.0001000000,0.0069000000,23853329540290037417498312275977270674706057429778432.0000000000,-467712343927255648668868826832062884835482109214720.0000000000,-3474434554888184723738168728972761937077362791284736.0000000000,20378894985401853358374141439462445189532224778665984.0000000000,2.5000000000,23853329540290037417498312275977270674706057429778432.0000000000,0,0
1,0.0001000000,0.0070000000,-135168867394976912372932996115073314053113185870807040.0000000000,2650369948921116007070921244506292799304595425722368.0000000000,19688462477699718529890273306356497108032120225267712.0000000000,-115480404917277191184586731238885071137466945084850176.0000000000,2.5000000000,135168867394976912372932996115073314053113185870807040.0000000000,0,0
1,0.0001000000,0.0071000000,765956915238202716123099636905288444243437698123038720.0000000000,-15018763043886320052384566364121373817971526571393024.0000000000,-111567954040298441334943433523720676316241662272602112.0000000000,654388961197904296055804135940221734388109000335949824.0000000000,2.5000000000,765956915238202716123099636905288444243437698123038720.0000000000,0,0
1,0.0001000000,0.0072000000,-4340422519683149802258393192101768818065737156629889024.0000000000,85106323915355895156162950871527989735338347765694464.0000000000,632218406228357968926449696172558953377818194619662336.0000000000,-3708204113454791918402535226163825730531570819952279552.0000000000,2.5000000000,4340422519683149802258393192101768818065737156629889024.0000000000,0,0
1,0.0001000000,0.0073000000,24595727611537849106319139369202332277955582175414845440.0000000000,-482269168853683122316284287489939055688077777532092416.0000000000,-3582570968627361795559684368232962113859752483530735616.0000000000,21013156642910486630194721159092443237346614828347686912.0000000000,2.5000000000,24595727611537849106319139369202332277955582175414845440.0000000000,0,0
1,0.0001000000,0.0074000000,-139375789798714520010445465393931401082366810624251396096.0000000000,2732858623504205607494289672550687347939334655831965696.0000000000,20301235488888389179544326768961176368115387936144359424.0000000000,-119074554309826136275419009359985640128245141596398419968.0000000000,2.5000000000,139375789798714520010445465393931401082366810624251396096.0000000000,0,0
1,0.0001000000,0.0075000000,789796142192715533539595533118718513394837382882484289536.0000000000,-15486198866523840396287603474894969377146284654509162496.0000000000,-115040334437034196276554733799087640395997666790999064576.0000000000,674755807755681315484969316379569211342864840458319691776.0000000000,2.5000000000,789796142192715533539595533118718513394837382882484289536.0000000000,0,0
1,0.0001000000,0.0076000000,-4475511472425386455369894582654965270007220790746159251456.0000000000,87755126910301711430129626164260949273220903231499010048.0000000000,651895228476526887193738167814192791798913063606284189696.0000000000,-3823616243948859481063870483080525831584408224607212929024.0000000000,2.5000000000,4475511472425386455369894582654965270007220790746159251456.0000000000,0,0
1,0.0001000000,0.0077000000,25361231677077190378361594271099451978701715161069100466176.0000000000,-497279052491709567435638983957108742612402531179501191168.0000000000,-3694072961366985258536419958812525920407676514438966411264.0000000000,21667158715710204422926886858204952885302842626368836993024.0000000000,2.5000000000,25361231677077190378361594271099451978701715161069100466176.0000000000,0,0
1,0.0001000000,0.0078000000,-143713646170104097394670032978416179159074946453026157625344.0000000000,2817914630786353867019477182049296288308016333219858219008.0000000000,20933080114412920414130008673068828195926944363301493014528.0000000000,-122780566055691179768133174121675243655112786170769852858368.0000000000,2.5000000000,143713646170104097394670032978416179159074946453026157625344.0000000000,0,0
1,0.0001000000,0.0079000000,814377328297256551903130186877691681901424696567148226543616.0000000000,-15968182907789344154963336997601797684341660717002906402816.0000000000,-118620787315006562951369131562362823236743271797267734986752.0000000000,695756540982249944350270658254082575593244879473157479596032.0000000000,2.5000000000,814377328297256551903130186877691681901424696567148226543616.0000000000,0,0
1,0.0001000000,0.0080000000,-4614804860351121174408250745286860059917724671961408141787136.0000000000,90486369810806313279119174360574375592227107594165144256512.0000000000,672184461451703901325915475914635614746315085481240176885760.0000000000,-3942620398899417183879354475249731879028536495886721940979712.0000000000,2.5000000000,4614804860351121174408250745286860059917724671961408141787136.0000000000,0,0
1,0.0001000000,0.0081000000,26150560875323025697304191713798397906010984272428525001113600.0000000000,-512756095594569257253309978247409071927408760689345857323008.0000000000,-3809045281559656422079643098863686711134056147588267265490944.0000000000,22341515593763369988848394967914651724019912849587825926995968.0000000000,2.5000000000,26150560875323025697304191713798397906010984272428525001113600.0000000000,0,0
1,0.0001000000,0.0082000000,-148186511626830490369371961359203303267016666473056066068283392.0000000000,2905617875035892219894141092408671231207654735657103794372608.0000000000,21584589928838052820576695442567577853378656594750991773990912.0000000000,-126601921697992446112281422152395011763353826575275892590772224.0000000000,2.5000000000,148186511626830490369371961359203303267016666473056066068283392.0000000000,0,0
1,0.0001000000,0.0083000000,839723565885372778759774447702152051846427776680651041053605888.0000000000,-16465167958536724958146287366915605407319992584548815472689152.0000000000,-122312676263415645019414610959535243674290789265880135369752576.0000000000,717410889621957179412286003333333002037288009798615269931745280.0000000000,2.5000000000,839723565885372778759774447702152051846427776680651041053605888.0000000000,0,0
1,0.0001000000,0.0084000000,-4758433540017113387306480090914140429586312545379035669925462016.0000000000,93302618431708096678180753431509382175192202383148863283265536.0000000000,693105165492688731229893073088560037262899509813061374175084544.0000000000,-4065328374524424930108144017369877555514319169869040481237729280.0000000000,2.5000000000,4758433540017113387306480090914140429586312545379035669925462016.0000000000,0,0
1,0.0001000000,0.0085000000,26964456726763637656397929412170401755372995369537803276469141504.0000000000,-528714837779679184061740158384742369749321798581947315773243392.0000000000,-3927595937791901988208056415535615388250378819364815897196756992.0000000000,23036860788971736398940691662086245468965032908314497207238656000.0000000000,2.5000000000,26964456726763637656397929412170401755372995369537803276469141504.0000000000,0,0
1,0.0001000000,0.0086000000,-152798588118327252771557703158777803478330096390097851655917666304.0000000000,2996050747418182286600133785997359795860295644678204732037136384.0000000000,22256376980820777689595380132884667499471341190353453474792865792.0000000000,-130542211137506475081962323025893135978858755199744398181124800512.0000000000,2.5000000000,152798588118327252771557703158777803478330096390097851655917666304.0000000000,0,0
1,0.0001000000,0.0087000000,865858666003854712980474685433101181484691761070227599989248360448.0000000000,-16977620902036357521724267468567529621099345688811708879281848320.0000000000,-126119469557984453675759548675239831681585580333059532013667614720.0000000000,739739196445870282688741334052308041062063504197696382470501433344.0000000000,2.5000000000,865858666003854712980474685433101181484691761070227599989248360448.0000000000,0,0
1,0.0001000000,0.0088000000,-4906532440688509042504238799557847868031074178415414981489124704256.0000000000,96206518444872735493818877361701601827651385247568260223285067776.0000000000,714676994161911709295752465039303285704340593049601393953110753280.0000000000,-4191855446526597239672381545340757817290904291523700329556331200512.0000000000,2.5000000000,4906532440688509042504238799557847868031074178415414981489124704256.0000000000,0,0
1,0.0001000000,0.0089000000,27803683830568222896116275286976432054086982682600058654021453348864.0000000000,-545170271187611824832589411397757605225317105648471528673111965696.0000000000,-4049836300250833798810137211704274994289840809298685048898317189120.0000000000,23753847530317389845594976388694451180083776224038279668960598163456.0000000000,2.5000000000,27803683830568222896116275286976432054086982682600058654021453348864.0000000000,0,0
1,0.0001000000,0.0090000000,-157554208373219897817668458586848565840929836236625673649056523485184.0000000000,3089298203396468878106769114809695063660049475516937155407956148224.0000000000,22949072368088051957517124921138440631920478329884998078444947374080.0000000000,-134605136005131851846462040173088478171302432712635924081311272140800.0000000000,2.5000000000,157554208373219897817668458586848565840929836236625673649056523485184.0000000000,0,0
1,0.0001000000,0.0091000000,892807180781579365094554671256610578783867040485856497911456470138880.0000000000,-17506023152579971352621121043890154313478876809261023596762714079232.0000000000,-130044743419165641727322023070333987159566551749770568969487325855744.0000000000,762762437362413747312475474215790003473472787959666922984767928401920.0000000000,2.5000000000,892807180781579365094554671256610578783867040485856497911456470138880.0000000000,0,0
1,0.0001000000,0.0092000000,-5059240691095617360012189511634663087075471865029759916543538028871680.0000000000,99200797864619913491455301675503345298759249460485614850518196158464.0000000000,736920212708605358993724724800757221552279158103722210260292009459712.0000000000,-4322320478387012096799436090951959512919881903820361682454441155887104.0000000000,2.5000000000,5059240691095617360012189511634663087075471865029759916543538028871680.0000000000,0,0
1,0.0001000000,0.0093000000,28669030582875162230493915645133517169791457459601802892724991493668864.0000000000,-562137854566179366113456419984105152264601951601265853229477073518592.0000000000,-4175881205348763413621526194850129979939514305238120596294735977512960.0000000000,24493149377526397284376848584394528831504916004054498677691133332553728.0000000000,2.5000000000,28669030582875162230493915645133517169791457459601802892724991493668864.0000000000,0,0
1,0.0001000000,0.0094000000,-162457839969625917262804800834571452817688889403997971567122788885987328.0000000000,3185447842541685373386231012076550067019951784537615263075720025341952.0000000000,23663326830309655768032386417076733716847517712294588268612218777501696.0000000000,-138794513139316261494772414417494719100841371691703383298510570108485632.0000000000,2.5000000000,162457839969625917262804800834571452817688889403997971567122788885987328.0000000000,0,0
1,0.0001000000,0.0095000000,920594426494546692849726627749686096498703332454693273581580785790484480.0000000000,-18050871107736221202510084710804072668705132513204309474066739299876864.0000000000,-134092185371754691498921535842546423995250165964722395622309951468208128.0000000000,786502241122791976830876438052917938769900732085023940059444879384641536.0000000000,2.5000000000,920594426494546692849726627749686096498703332454693273581580785790484480.0000000000,0,0
1,0.0001000000,0.0096000000,-5216701750135763808177400633913125734018974316284959870834527228141764608.0000000000,102288269610505237134271377458408589300294127971526461753160886074212352.0000000000,759855717106609828587483638975616712283392014315288136227061223548518400.0000000000,-4456846033029154175749346225771282891604001777209247237806073644094324736.0000000000,2.5000000000,5216701750135763808177400633913125734018974316284959870834527228141764608.0000000000,0,0
1,0.0001000000,0.0097000000,29561309917436004851749684621085588566107441204419931430125108027524644864.0000000000,-579633527792862994080918703028167516879298435568685324668027717795446784.0000000000,-4305849063604123865884698057254094371930437391290044963142672169616539648.0000000000,25255460853831880201227269640496398714703325912171584454188005299903791104.0000000000,2.5000000000,29561309917436004851749684621085588566107441204419931430125108027524644864.0000000000,0,0
1,0.0001000000,0.0098000000,-167514089532137318979236643608279909636012678773936837421672649062409568256.0000000000,3284589990826222063849772137156091636702001999639279480863295951498903552.0000000000,24399811360423362557790792578870802764974281309963272693051174683127316480.0000000000,-143114278171713965837098454109430252624722532275473188882154641075334021120.0000000000,2.5000000000,167514089532137318979236643608279909636012678773936837421672649062409568256.0000000000,0,0
1,0.0001000000,0.0099000000,949246507348778358488534473851852634244771850918077836937800419440184000512.0000000000,-18612676614681918751380306723870422105521921456956167622536565927792607232.0000000000,-138265597709065743130670565133650555760117241983291001618867378828508921856.0000000000,810980909639712590249456967171479023141496916104121170909511262755537027072.0000000000,2.5000000000,949246507348778358488534473851852634244771850918077836937800419440184000512.0000000000,0,0
1,0.0001000000,0.0100000000,-5379063541643078636927647056861133064773696925289501406058239121538703949824.0000000000,105471834149864323430387465319973316866026788132524717105008836919469015040.0000000000,783505053684706086977191048646711943833645144827529545918763295496034320384.0000000000,-4595558487958372549950456008214421120940051780461971860139475826042669629440.0000000000,2.5000000000,5379063541643078636927647056861133064773696925289501406058239121538703949824.0000000000,0,0
1,0.0001000000,0.0101000000,30481360069310777871297970482886237005742887682532106286194692500190765514752.0000000000,-597673726849231182844466931177664165802923594638083839867997927781083119616.0000000000,-4439861970880000891714408565832988424730307097162233673172493044012055265280.0000000000,26041498098430777783052584046548386351993626755951173874123696347575127900160.0000000000,2.5000000000,30481360069310777871297970482886237005742887682532106286194692500190765514752.0000000000,0,0
1,0.0001000000,0.0102000000,-172727707059427758411360971498918282146805348506749695858601857850871247798272.0000000000,3386817785478973354997720403777022893795541325527053171329084543274397466624.0000000000,25159217834986675737060092520529289928376971070159163786818278373050401423360.0000000000,-147568489224441089102053056014350094386276746801240942160595554608992187580416.0000000000,2.5000000000,172727707059427758411360971498918282146805348506749695858601857850871247798272.0000000000,0,0
1,0.0001000000,0.0103000000,978790340003424152878442698215395929088782476234660305803895131669296412884992.0000000000,-19191967451047521570426577904367473385369072762249510552275789615461981749248.0000000000,-142568901064924519411765173414856684209580190401286765117614152928247192485888.0000000000,836221438938499582044660108512850427536415330916170259975785177691678490755072.0000000000,2.5000000000,978790340003424152878442698215395929088782476234660305803895131669296412884992.0000000000,0,0
1,0.0001000000,0.0104000000,-5546478593352736317809656182818562879846706512879573405310117201599391890145280.0000000000,108754482222602677939602809103078567971777280146384113899266592291102853693440.0000000000,807890439367905490015295344679580636721118184133817347341989997478202388250624.0000000000,-4738588153984831033482430503289737512496736148414569180810110408318672420470784.0000000000,2.5000000000,5546478593352736317809656182818562879846706512879573405310117201599391890145280.0000000000,0,0
1,0.0001000000,0.0105000000,31430045362332175210095647237981926577413307835235090934650440198362992958504960.0000000000,-616275399261415329257134833780511670535098785581119820893998092797695026528256.0000000000,-4578045823084798530942929058737059595780545048877279752025215067767250901532672.0000000000,26851999539247377501904996839847888059117354065033063673993157947385673731276800.0000000000,2.5000000000,31430045362332175210095647237981926577413307835235090934650440198362992958504960.0000000000,0,0
1,0.0001000000,0.0106000000,-178103590386549036737330196247392041404520279262345648169308911352853316061102080.0000000000,3492227262481354080958616498491580184688620637409847312644611070380226266529792.0000000000,25942259664147197983110734397466499303471621746814854361963703646070564611686400.0000000000,-152161330722401845336237691134749710720925387744932813738288670241102204843851776.0000000000,2.5000000000,178103590386549036737330196247392041404520279262345648169308911352853316061102080.0000000000,0,0
1,0.0001000000,0.0107000000,1009253678857111278386398891106679366570966704933580218889480764698909627220230144.0000000000,-19789287820727695613994443547934863831147678562446036202376293057746081274658816.0000000000,-147006138096834163590409613722863230645558481351496967613769583378423070964318208.0000000000,862247540760277141124062194523112810404915144499691330999485031457764369833656320.0000000000,2.5000000000,1009253678857111278386398891106679366570966704933580218889480764698909627220230144.0000000000,0,0
1,0.0001000000,0.0108000000,-5719104180190299069602649304595752507814624511577781434555377942811749628971581440.0000000000,112139297650790147893616080598363635058886727418755153148558718330385028263968768.0000000000,833034782548727023548588507273646113416356771023045775465198422981082718582865920.0000000000,-4886069397641572046054060797322106394398267740554735659090179519830666910388715520.0000000000,2.5000000000,5719104180190299069602649304595752507814624511577781434555377942811749628971581440.0000000000,0,0
1,0.0001000000,0.0109000000,32408257021078356901090568200935965099780357729002315856289737919171167713570586624.0000000000,-635456020021144855927053635679107468467538065897422607326619507441404979850510336.0000000000,-4720530434442785905109779308912332253796540722888287026862282260630875382311026688.0000000000,27687726586635570153482455543566139262639595536750570278266692454147402296771739648.0000000000,2.5000000000,32408257021078356901090568200935965099780357729002315856289737919171167713570586624.0000000000,0,0
1,0.0001000000,0.0110000000,-183646789786110666639557663846437306676242787947987561821354829424826216123891449856.0000000000,3600917446786483164011914968484558807370904781707525593853567319471363040965820416.0000000000,26749672461842452619790416068712389188169509293670167934392169605848737131941330944.0000000000,-156897117324268203909787247596234994487942621021955891273033501366262798578096275456.0000000000,2.5000000000,183646789786110666639557663846437306676242787947987561821354829424826216123891449856.0000000000,0,0
1,0.0001000000,0.0111000000,1040665142121293561944586757924693047162588435548217461223855319749435375873169555456.0000000000,-20405198865123398417746406932724213630577502987677282323324617978123196979228966912.0000000000,-151581477283773874588859023965893718399322351521954112195720924710141922782008573952.0000000000,889083664837519714315674401109439123430281171045894022665278817579865934194771230720.0000000000,2.5000000000,1040665142121293561944586757924693047162588435548217461223855319749435375873169555456.0000000000,0,0
1,0.0001000000,0.0112000000,-5897102472020662870647271616624572195246305712968762779643714004273060916794648166400.0000000000,115629460235699284660509639769410338573620937283135273469317257749937263985907728384.0000000000,858961704608051659444121130483026662925660701408469225767163258744506936958335844352.0000000000,-5038140767412611534722510491949223068324826055795861637522283816015423753079635312640.0000000000,2.5000000000,5897102472020662870647271616624572195246305712968762779643714004273060916794648166400.0000000000,0,0
1,0.0001000000,0.0113000000,33416914008117078384996725626206421191584122839989962184928966247335859722734475935744.0000000000,-655233608002295586943599063351461323023650817676024234497538826708678081205340471296.0000000000,-4867449659445624236906979706493645052555051390646439805354771066793277261051739504640.0000000000,28549464348671455010808039268533249568373554233971703935962816701840901856998264406016.0000000000,2.5000000000,33416914008117078384996725626206421191584122839989962184928966247335859722734475935744.0000000000,0,0
1,0.0001000000,0.0114000000,-189362512712663421175826955913290428636457155169858277544234234833614687887081284304896.0000000000,3712990445346339933910474661350667305111722397574440882708810308752537002865873387520.0000000000,27582214736858537054900120553857164154697130285453765044880828871395798014188014534656.0000000000,-161780297975804877219180488568869477047004162607379060048244433791832334710369045970944.0000000000,2.5000000000,189362512712663421175826955913290428636457155169858277544234234833614687887081284304896.0000000000,0,0
1,0.0001000000,0.0115000000,1073054238705092591163754276751455063491147783458055126996626516876600868326341766807552.0000000000,-21040279190295914214103249530833820051477001268127289879242557118087904815155890880512.0000000000,-156299216842198369742687669681293476108527876007212549469882391434189633584541191897088.0000000000,916755021862894166207095832745651287904573009234638957917872348079318793441606784516096.0000000000,2.5000000000,1073054238705092591163754276751455063491147783458055126996626516876600868326341766807552.0000000000,0,0
1,0.0001000000,0.0116000000,-6080640685995524977735785031322300290332754230082065024228199741570564607450303560679424.0000000000,119228248745010300176855091711163962494137953321162485134930007955865083436303260844032.0000000000,885695562105790706661259353869486065136944399158000827387128440763982149012206297022464.0000000000,-5194945123889734491930408774750855423107997423788878675276558410258952223638872425234432.0000000000,2.5000000000,6080640685995524977735785031322300290332754230082065024228199741570564607450303560679424.0000000000,0,0
1,0.0001000000,0.0117000000,34456963887307977524106712345069529353498525084842808878518977182328303291294355449446400.0000000000,-675626742888391811430120401678949719756208865252327988315680266476087022072772725571584.0000000000,-5018941518599481775359885158417293692003622892886077080704496711591081003739711491014656.0000000000,29438022368708495748746827186652235661494902191956731797814480470737222287554643958431744.0000000000,2.5000000000,34456963887307977524106712345069529353498525084842808878518977182328303291294355449446400.0000000000,0,0
